location,day,cases,cases_new,growth,date
AustraliaFromDiamondPrincess,27,0,0,1.0,2020-02-18
AustraliaFromDiamondPrincess,28,0,0,1.0,2020-02-19
AustraliaFromDiamondPrincess,29,0,0,1.0,2020-02-20
AustraliaFromDiamondPrincess,30,4,4,1.0,2020-02-21
AustraliaFromDiamondPrincess,31,7,3,1.75,2020-02-22
AustraliaFromDiamondPrincess,32,7,0,1.0,2020-02-23
AustraliaFromDiamondPrincess,33,7,0,1.0,2020-02-24
AustraliaFromDiamondPrincess,34,7,0,1.0,2020-02-25
AustraliaFromDiamondPrincess,35,7,0,1.0,2020-02-26
AustraliaFromDiamondPrincess,36,8,1,1.142,2020-02-27
AustraliaFromDiamondPrincess,37,8,0,1.0,2020-02-28
AustraliaFromDiamondPrincess,38,0,-8,0.0,2020-02-29
AustraliaFromDiamondPrincess,39,0,0,1.0,2020-03-01
AustraliaFromDiamondPrincess,40,0,0,1.0,2020-03-02
AustraliaFromDiamondPrincess,41,0,0,1.0,2020-03-03
AustraliaFromDiamondPrincess,42,0,0,1.0,2020-03-04
AustraliaFromDiamondPrincess,43,0,0,1.0,2020-03-05
AustraliaFromDiamondPrincess,44,0,0,1.0,2020-03-06
AustraliaFromDiamondPrincess,45,0,0,1.0,2020-03-07
AustraliaFromDiamondPrincess,46,0,0,1.0,2020-03-08
AustraliaFromDiamondPrincess,47,0,0,1.0,2020-03-09
AustraliaFromDiamondPrincess,48,0,0,1.0,2020-03-10
AustraliaFromDiamondPrincess,49,0,0,1.0,2020-03-11
AustraliaFromDiamondPrincess,50,0,0,1.0,2020-03-12
AustraliaFromDiamondPrincess,51,0,0,1.0,2020-03-13
AustraliaFromDiamondPrincess,52,0,0,1.0,2020-03-14
AustraliaFromDiamondPrincess,53,0,0,1.0,2020-03-15
AustraliaFromDiamondPrincess,54,0,0,1.0,2020-03-16
AustraliaFromDiamondPrincess,55,0,0,1.0,2020-03-17
AustraliaFromDiamondPrincess,56,0,0,1.0,2020-03-18
AustraliaFromDiamondPrincess,57,0,0,1.0,2020-03-19
AustraliaFromDiamondPrincess,58,0,0,1.0,2020-03-20
AustraliaFromDiamondPrincess,59,0,0,1.0,2020-03-21
AustraliaNewSouthWales,0,0,0,1.0,2020-01-22
AustraliaNewSouthWales,1,0,0,1.0,2020-01-23
AustraliaNewSouthWales,2,0,0,1.0,2020-01-24
AustraliaNewSouthWales,3,0,0,1.0,2020-01-25
AustraliaNewSouthWales,4,3,3,1.0,2020-01-26
AustraliaNewSouthWales,5,4,1,1.333,2020-01-27
AustraliaNewSouthWales,6,4,0,1.0,2020-01-28
AustraliaNewSouthWales,7,4,0,1.0,2020-01-29
AustraliaNewSouthWales,8,4,0,1.0,2020-01-30
AustraliaNewSouthWales,9,4,0,1.0,2020-01-31
AustraliaNewSouthWales,10,4,0,1.0,2020-02-01
AustraliaNewSouthWales,11,4,0,1.0,2020-02-02
AustraliaNewSouthWales,12,4,0,1.0,2020-02-03
AustraliaNewSouthWales,13,4,0,1.0,2020-02-04
AustraliaNewSouthWales,14,4,0,1.0,2020-02-05
AustraliaNewSouthWales,15,4,0,1.0,2020-02-06
AustraliaNewSouthWales,16,4,0,1.0,2020-02-07
AustraliaNewSouthWales,17,4,0,1.0,2020-02-08
AustraliaNewSouthWales,18,4,0,1.0,2020-02-09
AustraliaNewSouthWales,19,4,0,1.0,2020-02-10
AustraliaNewSouthWales,20,4,0,1.0,2020-02-11
AustraliaNewSouthWales,21,4,0,1.0,2020-02-12
AustraliaNewSouthWales,22,4,0,1.0,2020-02-13
AustraliaNewSouthWales,23,4,0,1.0,2020-02-14
AustraliaNewSouthWales,24,4,0,1.0,2020-02-15
AustraliaNewSouthWales,25,4,0,1.0,2020-02-16
AustraliaNewSouthWales,26,4,0,1.0,2020-02-17
AustraliaNewSouthWales,27,4,0,1.0,2020-02-18
AustraliaNewSouthWales,28,4,0,1.0,2020-02-19
AustraliaNewSouthWales,29,4,0,1.0,2020-02-20
AustraliaNewSouthWales,30,4,0,1.0,2020-02-21
AustraliaNewSouthWales,31,4,0,1.0,2020-02-22
AustraliaNewSouthWales,32,4,0,1.0,2020-02-23
AustraliaNewSouthWales,33,4,0,1.0,2020-02-24
AustraliaNewSouthWales,34,4,0,1.0,2020-02-25
AustraliaNewSouthWales,35,4,0,1.0,2020-02-26
AustraliaNewSouthWales,36,4,0,1.0,2020-02-27
AustraliaNewSouthWales,37,4,0,1.0,2020-02-28
AustraliaNewSouthWales,38,4,0,1.0,2020-02-29
AustraliaNewSouthWales,39,6,2,1.5,2020-03-01
AustraliaNewSouthWales,40,6,0,1.0,2020-03-02
AustraliaNewSouthWales,41,13,7,2.166,2020-03-03
AustraliaNewSouthWales,42,22,9,1.692,2020-03-04
AustraliaNewSouthWales,43,22,0,1.0,2020-03-05
AustraliaNewSouthWales,44,26,4,1.181,2020-03-06
AustraliaNewSouthWales,45,28,2,1.076,2020-03-07
AustraliaNewSouthWales,46,38,10,1.357,2020-03-08
AustraliaNewSouthWales,47,48,10,1.263,2020-03-09
AustraliaNewSouthWales,48,55,7,1.145,2020-03-10
AustraliaNewSouthWales,49,65,10,1.181,2020-03-11
AustraliaNewSouthWales,50,65,0,1.0,2020-03-12
AustraliaNewSouthWales,51,92,27,1.415,2020-03-13
AustraliaNewSouthWales,52,112,20,1.217,2020-03-14
AustraliaNewSouthWales,53,134,22,1.196,2020-03-15
AustraliaNewSouthWales,54,171,37,1.276,2020-03-16
AustraliaNewSouthWales,55,210,39,1.228,2020-03-17
AustraliaNewSouthWales,56,267,57,1.271,2020-03-18
AustraliaNewSouthWales,57,307,40,1.149,2020-03-19
AustraliaNewSouthWales,58,353,46,1.149,2020-03-20
AustraliaNewSouthWales,59,436,83,1.235,2020-03-21
AustraliaNorthernTerritory,0,0,0,1.0,2020-01-22
AustraliaNorthernTerritory,1,0,0,1.0,2020-01-23
AustraliaNorthernTerritory,2,0,0,1.0,2020-01-24
AustraliaNorthernTerritory,3,0,0,1.0,2020-01-25
AustraliaNorthernTerritory,4,0,0,1.0,2020-01-26
AustraliaNorthernTerritory,5,0,0,1.0,2020-01-27
AustraliaNorthernTerritory,6,0,0,1.0,2020-01-28
AustraliaNorthernTerritory,7,0,0,1.0,2020-01-29
AustraliaNorthernTerritory,8,0,0,1.0,2020-01-30
AustraliaNorthernTerritory,9,0,0,1.0,2020-01-31
AustraliaNorthernTerritory,10,0,0,1.0,2020-02-01
AustraliaNorthernTerritory,11,0,0,1.0,2020-02-02
AustraliaNorthernTerritory,12,0,0,1.0,2020-02-03
AustraliaNorthernTerritory,13,0,0,1.0,2020-02-04
AustraliaNorthernTerritory,14,0,0,1.0,2020-02-05
AustraliaNorthernTerritory,15,0,0,1.0,2020-02-06
AustraliaNorthernTerritory,16,0,0,1.0,2020-02-07
AustraliaNorthernTerritory,17,0,0,1.0,2020-02-08
AustraliaNorthernTerritory,18,0,0,1.0,2020-02-09
AustraliaNorthernTerritory,19,0,0,1.0,2020-02-10
AustraliaNorthernTerritory,20,0,0,1.0,2020-02-11
AustraliaNorthernTerritory,21,0,0,1.0,2020-02-12
AustraliaNorthernTerritory,22,0,0,1.0,2020-02-13
AustraliaNorthernTerritory,23,0,0,1.0,2020-02-14
AustraliaNorthernTerritory,24,0,0,1.0,2020-02-15
AustraliaNorthernTerritory,25,0,0,1.0,2020-02-16
AustraliaNorthernTerritory,26,0,0,1.0,2020-02-17
AustraliaNorthernTerritory,27,0,0,1.0,2020-02-18
AustraliaNorthernTerritory,28,0,0,1.0,2020-02-19
AustraliaNorthernTerritory,29,0,0,1.0,2020-02-20
AustraliaNorthernTerritory,30,0,0,1.0,2020-02-21
AustraliaNorthernTerritory,31,0,0,1.0,2020-02-22
AustraliaNorthernTerritory,32,0,0,1.0,2020-02-23
AustraliaNorthernTerritory,33,0,0,1.0,2020-02-24
AustraliaNorthernTerritory,34,0,0,1.0,2020-02-25
AustraliaNorthernTerritory,35,0,0,1.0,2020-02-26
AustraliaNorthernTerritory,36,0,0,1.0,2020-02-27
AustraliaNorthernTerritory,37,0,0,1.0,2020-02-28
AustraliaNorthernTerritory,38,0,0,1.0,2020-02-29
AustraliaNorthernTerritory,39,0,0,1.0,2020-03-01
AustraliaNorthernTerritory,40,0,0,1.0,2020-03-02
AustraliaNorthernTerritory,41,0,0,1.0,2020-03-03
AustraliaNorthernTerritory,42,1,1,1.0,2020-03-04
AustraliaNorthernTerritory,43,1,0,1.0,2020-03-05
AustraliaNorthernTerritory,44,0,-1,0.0,2020-03-06
AustraliaNorthernTerritory,45,0,0,1.0,2020-03-07
AustraliaNorthernTerritory,46,0,0,1.0,2020-03-08
AustraliaNorthernTerritory,47,0,0,1.0,2020-03-09
AustraliaNorthernTerritory,48,1,1,1.0,2020-03-10
AustraliaNorthernTerritory,49,1,0,1.0,2020-03-11
AustraliaNorthernTerritory,50,1,0,1.0,2020-03-12
AustraliaNorthernTerritory,51,1,0,1.0,2020-03-13
AustraliaNorthernTerritory,52,1,0,1.0,2020-03-14
AustraliaNorthernTerritory,53,1,0,1.0,2020-03-15
AustraliaNorthernTerritory,54,1,0,1.0,2020-03-16
AustraliaNorthernTerritory,55,1,0,1.0,2020-03-17
AustraliaNorthernTerritory,56,1,0,1.0,2020-03-18
AustraliaNorthernTerritory,57,1,0,1.0,2020-03-19
AustraliaNorthernTerritory,58,3,2,3.0,2020-03-20
AustraliaNorthernTerritory,59,3,0,1.0,2020-03-21
AustraliaQueensland,0,0,0,1.0,2020-01-22
AustraliaQueensland,1,0,0,1.0,2020-01-23
AustraliaQueensland,2,0,0,1.0,2020-01-24
AustraliaQueensland,3,0,0,1.0,2020-01-25
AustraliaQueensland,4,0,0,1.0,2020-01-26
AustraliaQueensland,5,0,0,1.0,2020-01-27
AustraliaQueensland,6,0,0,1.0,2020-01-28
AustraliaQueensland,7,1,1,1.0,2020-01-29
AustraliaQueensland,8,3,2,3.0,2020-01-30
AustraliaQueensland,9,2,-1,0.666,2020-01-31
AustraliaQueensland,10,3,1,1.5,2020-02-01
AustraliaQueensland,11,2,-1,0.666,2020-02-02
AustraliaQueensland,12,2,0,1.0,2020-02-03
AustraliaQueensland,13,3,1,1.5,2020-02-04
AustraliaQueensland,14,3,0,1.0,2020-02-05
AustraliaQueensland,15,4,1,1.333,2020-02-06
AustraliaQueensland,16,5,1,1.25,2020-02-07
AustraliaQueensland,17,5,0,1.0,2020-02-08
AustraliaQueensland,18,5,0,1.0,2020-02-09
AustraliaQueensland,19,5,0,1.0,2020-02-10
AustraliaQueensland,20,5,0,1.0,2020-02-11
AustraliaQueensland,21,5,0,1.0,2020-02-12
AustraliaQueensland,22,5,0,1.0,2020-02-13
AustraliaQueensland,23,5,0,1.0,2020-02-14
AustraliaQueensland,24,5,0,1.0,2020-02-15
AustraliaQueensland,25,5,0,1.0,2020-02-16
AustraliaQueensland,26,5,0,1.0,2020-02-17
AustraliaQueensland,27,5,0,1.0,2020-02-18
AustraliaQueensland,28,5,0,1.0,2020-02-19
AustraliaQueensland,29,5,0,1.0,2020-02-20
AustraliaQueensland,30,5,0,1.0,2020-02-21
AustraliaQueensland,31,5,0,1.0,2020-02-22
AustraliaQueensland,32,5,0,1.0,2020-02-23
AustraliaQueensland,33,5,0,1.0,2020-02-24
AustraliaQueensland,34,5,0,1.0,2020-02-25
AustraliaQueensland,35,5,0,1.0,2020-02-26
AustraliaQueensland,36,5,0,1.0,2020-02-27
AustraliaQueensland,37,5,0,1.0,2020-02-28
AustraliaQueensland,38,9,4,1.8,2020-02-29
AustraliaQueensland,39,9,0,1.0,2020-03-01
AustraliaQueensland,40,9,0,1.0,2020-03-02
AustraliaQueensland,41,11,2,1.222,2020-03-03
AustraliaQueensland,42,11,0,1.0,2020-03-04
AustraliaQueensland,43,13,2,1.181,2020-03-05
AustraliaQueensland,44,13,0,1.0,2020-03-06
AustraliaQueensland,45,13,0,1.0,2020-03-07
AustraliaQueensland,46,15,2,1.153,2020-03-08
AustraliaQueensland,47,15,0,1.0,2020-03-09
AustraliaQueensland,48,18,3,1.2,2020-03-10
AustraliaQueensland,49,20,2,1.111,2020-03-11
AustraliaQueensland,50,20,0,1.0,2020-03-12
AustraliaQueensland,51,35,15,1.75,2020-03-13
AustraliaQueensland,52,46,11,1.314,2020-03-14
AustraliaQueensland,53,61,15,1.326,2020-03-15
AustraliaQueensland,54,68,7,1.114,2020-03-16
AustraliaQueensland,55,78,10,1.147,2020-03-17
AustraliaQueensland,56,94,16,1.205,2020-03-18
AustraliaQueensland,57,144,50,1.531,2020-03-19
AustraliaQueensland,58,184,40,1.277,2020-03-20
AustraliaQueensland,59,221,37,1.201,2020-03-21
AustraliaSouthAustralia,0,0,0,1.0,2020-01-22
AustraliaSouthAustralia,1,0,0,1.0,2020-01-23
AustraliaSouthAustralia,2,0,0,1.0,2020-01-24
AustraliaSouthAustralia,3,0,0,1.0,2020-01-25
AustraliaSouthAustralia,4,0,0,1.0,2020-01-26
AustraliaSouthAustralia,5,0,0,1.0,2020-01-27
AustraliaSouthAustralia,6,0,0,1.0,2020-01-28
AustraliaSouthAustralia,7,0,0,1.0,2020-01-29
AustraliaSouthAustralia,8,0,0,1.0,2020-01-30
AustraliaSouthAustralia,9,0,0,1.0,2020-01-31
AustraliaSouthAustralia,10,1,1,1.0,2020-02-01
AustraliaSouthAustralia,11,2,1,2.0,2020-02-02
AustraliaSouthAustralia,12,2,0,1.0,2020-02-03
AustraliaSouthAustralia,13,2,0,1.0,2020-02-04
AustraliaSouthAustralia,14,2,0,1.0,2020-02-05
AustraliaSouthAustralia,15,2,0,1.0,2020-02-06
AustraliaSouthAustralia,16,2,0,1.0,2020-02-07
AustraliaSouthAustralia,17,2,0,1.0,2020-02-08
AustraliaSouthAustralia,18,2,0,1.0,2020-02-09
AustraliaSouthAustralia,19,2,0,1.0,2020-02-10
AustraliaSouthAustralia,20,2,0,1.0,2020-02-11
AustraliaSouthAustralia,21,2,0,1.0,2020-02-12
AustraliaSouthAustralia,22,2,0,1.0,2020-02-13
AustraliaSouthAustralia,23,2,0,1.0,2020-02-14
AustraliaSouthAustralia,24,2,0,1.0,2020-02-15
AustraliaSouthAustralia,25,2,0,1.0,2020-02-16
AustraliaSouthAustralia,26,2,0,1.0,2020-02-17
AustraliaSouthAustralia,27,2,0,1.0,2020-02-18
AustraliaSouthAustralia,28,2,0,1.0,2020-02-19
AustraliaSouthAustralia,29,2,0,1.0,2020-02-20
AustraliaSouthAustralia,30,2,0,1.0,2020-02-21
AustraliaSouthAustralia,31,2,0,1.0,2020-02-22
AustraliaSouthAustralia,32,2,0,1.0,2020-02-23
AustraliaSouthAustralia,33,2,0,1.0,2020-02-24
AustraliaSouthAustralia,34,2,0,1.0,2020-02-25
AustraliaSouthAustralia,35,2,0,1.0,2020-02-26
AustraliaSouthAustralia,36,2,0,1.0,2020-02-27
AustraliaSouthAustralia,37,2,0,1.0,2020-02-28
AustraliaSouthAustralia,38,3,1,1.5,2020-02-29
AustraliaSouthAustralia,39,3,0,1.0,2020-03-01
AustraliaSouthAustralia,40,3,0,1.0,2020-03-02
AustraliaSouthAustralia,41,3,0,1.0,2020-03-03
AustraliaSouthAustralia,42,5,2,1.666,2020-03-04
AustraliaSouthAustralia,43,5,0,1.0,2020-03-05
AustraliaSouthAustralia,44,7,2,1.4,2020-03-06
AustraliaSouthAustralia,45,7,0,1.0,2020-03-07
AustraliaSouthAustralia,46,7,0,1.0,2020-03-08
AustraliaSouthAustralia,47,7,0,1.0,2020-03-09
AustraliaSouthAustralia,48,7,0,1.0,2020-03-10
AustraliaSouthAustralia,49,9,2,1.285,2020-03-11
AustraliaSouthAustralia,50,9,0,1.0,2020-03-12
AustraliaSouthAustralia,51,16,7,1.777,2020-03-13
AustraliaSouthAustralia,52,19,3,1.187,2020-03-14
AustraliaSouthAustralia,53,20,1,1.052,2020-03-15
AustraliaSouthAustralia,54,29,9,1.45,2020-03-16
AustraliaSouthAustralia,55,29,0,1.0,2020-03-17
AustraliaSouthAustralia,56,37,8,1.275,2020-03-18
AustraliaSouthAustralia,57,42,5,1.135,2020-03-19
AustraliaSouthAustralia,58,50,8,1.190,2020-03-20
AustraliaSouthAustralia,59,67,17,1.34,2020-03-21
AustraliaTasmania,0,0,0,1.0,2020-01-22
AustraliaTasmania,1,0,0,1.0,2020-01-23
AustraliaTasmania,2,0,0,1.0,2020-01-24
AustraliaTasmania,3,0,0,1.0,2020-01-25
AustraliaTasmania,4,0,0,1.0,2020-01-26
AustraliaTasmania,5,0,0,1.0,2020-01-27
AustraliaTasmania,6,0,0,1.0,2020-01-28
AustraliaTasmania,7,0,0,1.0,2020-01-29
AustraliaTasmania,8,0,0,1.0,2020-01-30
AustraliaTasmania,9,0,0,1.0,2020-01-31
AustraliaTasmania,10,0,0,1.0,2020-02-01
AustraliaTasmania,11,0,0,1.0,2020-02-02
AustraliaTasmania,12,0,0,1.0,2020-02-03
AustraliaTasmania,13,0,0,1.0,2020-02-04
AustraliaTasmania,14,0,0,1.0,2020-02-05
AustraliaTasmania,15,0,0,1.0,2020-02-06
AustraliaTasmania,16,0,0,1.0,2020-02-07
AustraliaTasmania,17,0,0,1.0,2020-02-08
AustraliaTasmania,18,0,0,1.0,2020-02-09
AustraliaTasmania,19,0,0,1.0,2020-02-10
AustraliaTasmania,20,0,0,1.0,2020-02-11
AustraliaTasmania,21,0,0,1.0,2020-02-12
AustraliaTasmania,22,0,0,1.0,2020-02-13
AustraliaTasmania,23,0,0,1.0,2020-02-14
AustraliaTasmania,24,0,0,1.0,2020-02-15
AustraliaTasmania,25,0,0,1.0,2020-02-16
AustraliaTasmania,26,0,0,1.0,2020-02-17
AustraliaTasmania,27,0,0,1.0,2020-02-18
AustraliaTasmania,28,0,0,1.0,2020-02-19
AustraliaTasmania,29,0,0,1.0,2020-02-20
AustraliaTasmania,30,0,0,1.0,2020-02-21
AustraliaTasmania,31,0,0,1.0,2020-02-22
AustraliaTasmania,32,0,0,1.0,2020-02-23
AustraliaTasmania,33,0,0,1.0,2020-02-24
AustraliaTasmania,34,0,0,1.0,2020-02-25
AustraliaTasmania,35,0,0,1.0,2020-02-26
AustraliaTasmania,36,0,0,1.0,2020-02-27
AustraliaTasmania,37,0,0,1.0,2020-02-28
AustraliaTasmania,38,0,0,1.0,2020-02-29
AustraliaTasmania,39,0,0,1.0,2020-03-01
AustraliaTasmania,40,1,1,1.0,2020-03-02
AustraliaTasmania,41,1,0,1.0,2020-03-03
AustraliaTasmania,42,1,0,1.0,2020-03-04
AustraliaTasmania,43,1,0,1.0,2020-03-05
AustraliaTasmania,44,1,0,1.0,2020-03-06
AustraliaTasmania,45,1,0,1.0,2020-03-07
AustraliaTasmania,46,2,1,2.0,2020-03-08
AustraliaTasmania,47,2,0,1.0,2020-03-09
AustraliaTasmania,48,2,0,1.0,2020-03-10
AustraliaTasmania,49,3,1,1.5,2020-03-11
AustraliaTasmania,50,3,0,1.0,2020-03-12
AustraliaTasmania,51,5,2,1.666,2020-03-13
AustraliaTasmania,52,5,0,1.0,2020-03-14
AustraliaTasmania,53,6,1,1.2,2020-03-15
AustraliaTasmania,54,7,1,1.166,2020-03-16
AustraliaTasmania,55,7,0,1.0,2020-03-17
AustraliaTasmania,56,10,3,1.428,2020-03-18
AustraliaTasmania,57,10,0,1.0,2020-03-19
AustraliaTasmania,58,10,0,1.0,2020-03-20
AustraliaTasmania,59,16,6,1.6,2020-03-21
AustraliaVictoria,0,0,0,1.0,2020-01-22
AustraliaVictoria,1,0,0,1.0,2020-01-23
AustraliaVictoria,2,0,0,1.0,2020-01-24
AustraliaVictoria,3,0,0,1.0,2020-01-25
AustraliaVictoria,4,1,1,1.0,2020-01-26
AustraliaVictoria,5,1,0,1.0,2020-01-27
AustraliaVictoria,6,1,0,1.0,2020-01-28
AustraliaVictoria,7,1,0,1.0,2020-01-29
AustraliaVictoria,8,2,1,2.0,2020-01-30
AustraliaVictoria,9,3,1,1.5,2020-01-31
AustraliaVictoria,10,4,1,1.333,2020-02-01
AustraliaVictoria,11,4,0,1.0,2020-02-02
AustraliaVictoria,12,4,0,1.0,2020-02-03
AustraliaVictoria,13,4,0,1.0,2020-02-04
AustraliaVictoria,14,4,0,1.0,2020-02-05
AustraliaVictoria,15,4,0,1.0,2020-02-06
AustraliaVictoria,16,4,0,1.0,2020-02-07
AustraliaVictoria,17,4,0,1.0,2020-02-08
AustraliaVictoria,18,4,0,1.0,2020-02-09
AustraliaVictoria,19,4,0,1.0,2020-02-10
AustraliaVictoria,20,4,0,1.0,2020-02-11
AustraliaVictoria,21,4,0,1.0,2020-02-12
AustraliaVictoria,22,4,0,1.0,2020-02-13
AustraliaVictoria,23,4,0,1.0,2020-02-14
AustraliaVictoria,24,4,0,1.0,2020-02-15
AustraliaVictoria,25,4,0,1.0,2020-02-16
AustraliaVictoria,26,4,0,1.0,2020-02-17
AustraliaVictoria,27,4,0,1.0,2020-02-18
AustraliaVictoria,28,4,0,1.0,2020-02-19
AustraliaVictoria,29,4,0,1.0,2020-02-20
AustraliaVictoria,30,4,0,1.0,2020-02-21
AustraliaVictoria,31,4,0,1.0,2020-02-22
AustraliaVictoria,32,4,0,1.0,2020-02-23
AustraliaVictoria,33,4,0,1.0,2020-02-24
AustraliaVictoria,34,4,0,1.0,2020-02-25
AustraliaVictoria,35,4,0,1.0,2020-02-26
AustraliaVictoria,36,4,0,1.0,2020-02-27
AustraliaVictoria,37,4,0,1.0,2020-02-28
AustraliaVictoria,38,7,3,1.75,2020-02-29
AustraliaVictoria,39,7,0,1.0,2020-03-01
AustraliaVictoria,40,9,2,1.285,2020-03-02
AustraliaVictoria,41,9,0,1.0,2020-03-03
AustraliaVictoria,42,10,1,1.111,2020-03-04
AustraliaVictoria,43,10,0,1.0,2020-03-05
AustraliaVictoria,44,10,0,1.0,2020-03-06
AustraliaVictoria,45,11,1,1.1,2020-03-07
AustraliaVictoria,46,11,0,1.0,2020-03-08
AustraliaVictoria,47,15,4,1.363,2020-03-09
AustraliaVictoria,48,18,3,1.2,2020-03-10
AustraliaVictoria,49,21,3,1.166,2020-03-11
AustraliaVictoria,50,21,0,1.0,2020-03-12
AustraliaVictoria,51,36,15,1.714,2020-03-13
AustraliaVictoria,52,49,13,1.361,2020-03-14
AustraliaVictoria,53,57,8,1.163,2020-03-15
AustraliaVictoria,54,71,14,1.245,2020-03-16
AustraliaVictoria,55,94,23,1.323,2020-03-17
AustraliaVictoria,56,121,27,1.287,2020-03-18
AustraliaVictoria,57,121,0,1.0,2020-03-19
AustraliaVictoria,58,121,0,1.0,2020-03-20
AustraliaVictoria,59,229,108,1.892,2020-03-21
AustraliaWesternAustralia,0,0,0,1.0,2020-01-22
AustraliaWesternAustralia,1,0,0,1.0,2020-01-23
AustraliaWesternAustralia,2,0,0,1.0,2020-01-24
AustraliaWesternAustralia,3,0,0,1.0,2020-01-25
AustraliaWesternAustralia,4,0,0,1.0,2020-01-26
AustraliaWesternAustralia,5,0,0,1.0,2020-01-27
AustraliaWesternAustralia,6,0,0,1.0,2020-01-28
AustraliaWesternAustralia,7,0,0,1.0,2020-01-29
AustraliaWesternAustralia,8,0,0,1.0,2020-01-30
AustraliaWesternAustralia,9,0,0,1.0,2020-01-31
AustraliaWesternAustralia,10,0,0,1.0,2020-02-01
AustraliaWesternAustralia,11,0,0,1.0,2020-02-02
AustraliaWesternAustralia,12,0,0,1.0,2020-02-03
AustraliaWesternAustralia,13,0,0,1.0,2020-02-04
AustraliaWesternAustralia,14,0,0,1.0,2020-02-05
AustraliaWesternAustralia,15,0,0,1.0,2020-02-06
AustraliaWesternAustralia,16,0,0,1.0,2020-02-07
AustraliaWesternAustralia,17,0,0,1.0,2020-02-08
AustraliaWesternAustralia,18,0,0,1.0,2020-02-09
AustraliaWesternAustralia,19,0,0,1.0,2020-02-10
AustraliaWesternAustralia,20,0,0,1.0,2020-02-11
AustraliaWesternAustralia,21,0,0,1.0,2020-02-12
AustraliaWesternAustralia,22,0,0,1.0,2020-02-13
AustraliaWesternAustralia,23,0,0,1.0,2020-02-14
AustraliaWesternAustralia,24,0,0,1.0,2020-02-15
AustraliaWesternAustralia,25,0,0,1.0,2020-02-16
AustraliaWesternAustralia,26,0,0,1.0,2020-02-17
AustraliaWesternAustralia,27,0,0,1.0,2020-02-18
AustraliaWesternAustralia,28,0,0,1.0,2020-02-19
AustraliaWesternAustralia,29,0,0,1.0,2020-02-20
AustraliaWesternAustralia,30,0,0,1.0,2020-02-21
AustraliaWesternAustralia,31,0,0,1.0,2020-02-22
AustraliaWesternAustralia,32,0,0,1.0,2020-02-23
AustraliaWesternAustralia,33,0,0,1.0,2020-02-24
AustraliaWesternAustralia,34,0,0,1.0,2020-02-25
AustraliaWesternAustralia,35,0,0,1.0,2020-02-26
AustraliaWesternAustralia,36,0,0,1.0,2020-02-27
AustraliaWesternAustralia,37,0,0,1.0,2020-02-28
AustraliaWesternAustralia,38,2,2,1.0,2020-02-29
AustraliaWesternAustralia,39,2,0,1.0,2020-03-01
AustraliaWesternAustralia,40,2,0,1.0,2020-03-02
AustraliaWesternAustralia,41,2,0,1.0,2020-03-03
AustraliaWesternAustralia,42,2,0,1.0,2020-03-04
AustraliaWesternAustralia,43,3,1,1.5,2020-03-05
AustraliaWesternAustralia,44,3,0,1.0,2020-03-06
AustraliaWesternAustralia,45,3,0,1.0,2020-03-07
AustraliaWesternAustralia,46,3,0,1.0,2020-03-08
AustraliaWesternAustralia,47,4,1,1.333,2020-03-09
AustraliaWesternAustralia,48,6,2,1.5,2020-03-10
AustraliaWesternAustralia,49,9,3,1.5,2020-03-11
AustraliaWesternAustralia,50,9,0,1.0,2020-03-12
AustraliaWesternAustralia,51,14,5,1.555,2020-03-13
AustraliaWesternAustralia,52,17,3,1.214,2020-03-14
AustraliaWesternAustralia,53,17,0,1.0,2020-03-15
AustraliaWesternAustralia,54,28,11,1.647,2020-03-16
AustraliaWesternAustralia,55,31,3,1.107,2020-03-17
AustraliaWesternAustralia,56,35,4,1.129,2020-03-18
AustraliaWesternAustralia,57,52,17,1.485,2020-03-19
AustraliaWesternAustralia,58,64,12,1.230,2020-03-20
AustraliaWesternAustralia,59,90,26,1.406,2020-03-21
Austria,0,0,0,1.0,2020-01-22
Austria,1,0,0,1.0,2020-01-23
Austria,2,0,0,1.0,2020-01-24
Austria,3,0,0,1.0,2020-01-25
Austria,4,0,0,1.0,2020-01-26
Austria,5,0,0,1.0,2020-01-27
Austria,6,0,0,1.0,2020-01-28
Austria,7,0,0,1.0,2020-01-29
Austria,8,0,0,1.0,2020-01-30
Austria,9,0,0,1.0,2020-01-31
Austria,10,0,0,1.0,2020-02-01
Austria,11,0,0,1.0,2020-02-02
Austria,12,0,0,1.0,2020-02-03
Austria,13,0,0,1.0,2020-02-04
Austria,14,0,0,1.0,2020-02-05
Austria,15,0,0,1.0,2020-02-06
Austria,16,0,0,1.0,2020-02-07
Austria,17,0,0,1.0,2020-02-08
Austria,18,0,0,1.0,2020-02-09
Austria,19,0,0,1.0,2020-02-10
Austria,20,0,0,1.0,2020-02-11
Austria,21,0,0,1.0,2020-02-12
Austria,22,0,0,1.0,2020-02-13
Austria,23,0,0,1.0,2020-02-14
Austria,24,0,0,1.0,2020-02-15
Austria,25,0,0,1.0,2020-02-16
Austria,26,0,0,1.0,2020-02-17
Austria,27,0,0,1.0,2020-02-18
Austria,28,0,0,1.0,2020-02-19
Austria,29,0,0,1.0,2020-02-20
Austria,30,0,0,1.0,2020-02-21
Austria,31,0,0,1.0,2020-02-22
Austria,32,0,0,1.0,2020-02-23
Austria,33,0,0,1.0,2020-02-24
Austria,34,2,2,1.0,2020-02-25
Austria,35,2,0,1.0,2020-02-26
